translation,book,chapter,verse,file_id,file_name
yousafzai,Genesis,29,24,1d7jJmtmAidT3YBLeVPA2tPN1j18rckOx,"yousafzai_genesis029_verse_024.mp3"
yousafzai,Genesis,29,18,1fT0SNo47YIOwEEFBwVrNYK51Lc7u_Stz,"yousafzai_genesis029_verse_018.mp3"
yousafzai,Genesis,29,19,14FP3YvMheFn0s3OlkRp-2QT-7AEQBZnh,"yousafzai_genesis029_verse_019.mp3"
yousafzai,Genesis,29,25,1cqkjyM4FCB5M-gzWyh3O724_P6NhR5GK,"yousafzai_genesis029_verse_025.mp3"
yousafzai,Genesis,29,31,1wCe-jjyu7s5UiHGdb72Mg0Sqax25db0Q,"yousafzai_genesis029_verse_031.mp3"
yousafzai,Genesis,29,27,17rgsQAxu8VoShSh-snib8RJcLdL8YNN6,"yousafzai_genesis029_verse_027.mp3"
yousafzai,Genesis,29,33,12uCAlDZxc1IPzuxSlVwf2wwgghx0OxjO,"yousafzai_genesis029_verse_033.mp3"
yousafzai,Genesis,29,32,1yGlvSJju9w9-AC0pvUmE839F3IWqdaE5,"yousafzai_genesis029_verse_032.mp3"
yousafzai,Genesis,29,26,1QuUWnSEA9subKAYVwpJJOxbLMAgRapmr,"yousafzai_genesis029_verse_026.mp3"
yousafzai,Genesis,29,3,1qvfbIJw-Qt4VKgVFkjP_bQvwVA8gdtZA,"yousafzai_genesis029_verse_003.mp3"
yousafzai,Genesis,29,17,17DiLU7VHQ9wMWf6Ze4_BkvzJ3TrEYwUJ,"yousafzai_genesis029_verse_017.mp3"
yousafzai,Genesis,29,16,15A0k3ilIq4AF0j-4jtOW-0YybrXW2m_w,"yousafzai_genesis029_verse_016.mp3"
yousafzai,Genesis,29,2,1dKBxu2bo_x8m3a4Ii85tihza2FFyYaoJ,"yousafzai_genesis029_verse_002.mp3"
yousafzai,Genesis,29,28,1lnkTjswYIQ0eEKRydR9OxZIYJfHkE_jP,"yousafzai_genesis029_verse_028.mp3"
yousafzai,Genesis,29,14,1OBvfgLL35fwEylcwna4-BWRYZ1xIs7V9,"yousafzai_genesis029_verse_014.mp3"
yousafzai,Genesis,29,1,1Z-1WkRPdKTeD9VWejXFiWjNIdgWwGj3k,"yousafzai_genesis029_verse_001.mp3"
yousafzai,Genesis,29,15,1NX7LlcBDU2ccyu_ZnLFHtQyvJg83ivPG,"yousafzai_genesis029_verse_015.mp3"
yousafzai,Genesis,29,29,197tNOQru1j4xHqgswk2pbDR-7NPKoiYB,"yousafzai_genesis029_verse_029.mp3"
yousafzai,Genesis,29,11,17anqxF5WAFhY9rLDe5zXqQb6a9AGvpjq,"yousafzai_genesis029_verse_011.mp3"
yousafzai,Genesis,29,5,1QS1ndvBhg0ZCaMFmZIDhqpB2elzzv84e,"yousafzai_genesis029_verse_005.mp3"
yousafzai,Genesis,29,4,1LJ6ea_F96KdgZItZZjrHG_9ou9VHw8D7,"yousafzai_genesis029_verse_004.mp3"
yousafzai,Genesis,29,10,1BrH6_u5saciqULV8RJ4pbb5Qe0s7km8h,"yousafzai_genesis029_verse_010.mp3"
yousafzai,Genesis,29,6,1dY1VtcyiBFy_cGQg8h6EIkRZqwbbWCgR,"yousafzai_genesis029_verse_006.mp3"
yousafzai,Genesis,29,12,1aLIJxvIa0J-uWvY-qsHkuHnAi3PGe2Zy,"yousafzai_genesis029_verse_012.mp3"
yousafzai,Genesis,29,13,1EekjD00ZMistPkQO5ThYUmMn-coV5qS2,"yousafzai_genesis029_verse_013.mp3"
yousafzai,Genesis,29,7,19oCHvu1IelJXdaxOJOUd4r2IsPM2n5NK,"yousafzai_genesis029_verse_007.mp3"
yousafzai,Genesis,37,23,1omCqWjFEk5KJnq5HHBFRTRpcIYToh0N5,"yousafzai_genesis037_verse_023.mp3"
yousafzai,Genesis,37,36,1oGX88Kq3jZAZBlBNayhkWKlgAEWwch1j,"yousafzai_genesis037_verse_036.mp3"
yousafzai,Genesis,37,22,1JJHQJIG8bO3zd9DixhaVFQGTvaaLNdPz,"yousafzai_genesis037_verse_022.mp3"
yousafzai,Genesis,37,8,1GIufHzilQsmYkXuth3wbWCYnub01EuaM,"yousafzai_genesis037_verse_008.mp3"
yousafzai,Genesis,37,34,1ppHkVcxOYRmjhAXHTtGxZf1XNeqPoLdX,"yousafzai_genesis037_verse_034.mp3"
yousafzai,Genesis,37,20,1jBo0ZhKOVHmK-xuOU1110Bb7h0b997nO,"yousafzai_genesis037_verse_020.mp3"
yousafzai,Genesis,37,21,1fn0lyE7IE8JdMz-r_3cAaU2XLU7dbMPM,"yousafzai_genesis037_verse_021.mp3"
yousafzai,Genesis,37,35,15WwbnQZPS2b0gi_LR_tWxl5E0nUTF-v2,"yousafzai_genesis037_verse_035.mp3"
yousafzai,Genesis,37,9,1_dhkX55MKARkvte-t1zZFO2d2TiGGnL1,"yousafzai_genesis037_verse_009.mp3"
yousafzai,Genesis,37,31,1Qp8RB6cMR-xNFmvRHWeDiScP3_yCyy4V,"yousafzai_genesis037_verse_031.mp3"
yousafzai,Genesis,37,25,1Dy8uJrMFuREmc9ITZhQn5qR82myNEoQf,"yousafzai_genesis037_verse_025.mp3"
yousafzai,Genesis,37,19,1b2hRFburg2lrG7XT1U4PzGnK03zRYIQl,"yousafzai_genesis037_verse_019.mp3"
yousafzai,Genesis,37,18,10hvut-iDI9AE466w74PqDxGz3UtwPEuC,"yousafzai_genesis037_verse_018.mp3"
yousafzai,Genesis,37,24,1wYAbyi9xAr0Ou7UTitUb1Xn1KU7-4Cpa,"yousafzai_genesis037_verse_024.mp3"
yousafzai,Genesis,37,30,1QvY-EIZrwR3x8gPDTjhfDSvUYfOusdIe,"yousafzai_genesis037_verse_030.mp3"
yousafzai,Genesis,37,26,1bY_XYlXMf4Q04-w__Un-yUcWWTqHYDvE,"yousafzai_genesis037_verse_026.mp3"
yousafzai,Genesis,37,32,14Vvv4e1CLqO8-KZWp368dbXmqqa17wUx,"yousafzai_genesis037_verse_032.mp3"
yousafzai,Genesis,37,33,1JG1HCVmk5W4-hwqElis7HQ4VOTDAONc6,"yousafzai_genesis037_verse_033.mp3"
yousafzai,Genesis,37,27,1IFuaZCT_qqmrfMgAHhoT9P1AQfqIjn6a,"yousafzai_genesis037_verse_027.mp3"
yousafzai,Genesis,37,2,1Ak6gMeCzVK89Ae4UbpzhpUojL6d4-DMZ,"yousafzai_genesis037_verse_002.mp3"
yousafzai,Genesis,37,16,1nGUMo7fPxJKjsLAPQTt5TL1bNYeTioJn,"yousafzai_genesis037_verse_016.mp3"
yousafzai,Genesis,37,17,1jWwbOocNxVJvJKDHCY4pPMUL5W8_HFp2,"yousafzai_genesis037_verse_017.mp3"
yousafzai,Genesis,37,3,1GqdLdoTTdda2k2GeBE1YOCrCSmxJcFhS,"yousafzai_genesis037_verse_003.mp3"
yousafzai,Genesis,37,29,1jVozeTwGFsVC87VeLvx2O59ruDzDab-T,"yousafzai_genesis037_verse_029.mp3"
yousafzai,Genesis,37,15,1GQSPD_4eoAemQKOzb9UyPABhECO5bkla,"yousafzai_genesis037_verse_015.mp3"
yousafzai,Genesis,37,1,1PiF1QAO6eqrQAx4lBut0uW9X22OHmN63,"yousafzai_genesis037_verse_001.mp3"
yousafzai,Genesis,37,14,1y-46v2-zEsN9wAvyAmKtU8FkcENQcW1f,"yousafzai_genesis037_verse_014.mp3"
yousafzai,Genesis,37,28,1dC9BNtlekzE8g-lzYqBierSW2yCEyNx5,"yousafzai_genesis037_verse_028.mp3"
yousafzai,Genesis,37,10,1cZA6W2mcUL6izhU4PXctsPJJzhm799kv,"yousafzai_genesis037_verse_010.mp3"
yousafzai,Genesis,37,4,169wm0NETHdF47xt23Yj02noLCQV9BShd,"yousafzai_genesis037_verse_004.mp3"
yousafzai,Genesis,37,5,1FevyN-gjySYxSL994giZGd06CKehMnUe,"yousafzai_genesis037_verse_005.mp3"
yousafzai,Genesis,37,11,1Zi-pzqHmJ2f2nJ1l9KVqsVF3Dt89-Z3y,"yousafzai_genesis037_verse_011.mp3"
yousafzai,Genesis,37,7,1ytLyJ3YYXa08fzZgNy-m_kfYnZLVvD6U,"yousafzai_genesis037_verse_007.mp3"
yousafzai,Genesis,37,13,18fhtQ17vD7dfhi6Pem1vRJTFYBEneVpD,"yousafzai_genesis037_verse_013.mp3"
yousafzai,Genesis,37,12,1TfGsR0eT3ziUTIKy_9hdTBip2QRy9oyN,"yousafzai_genesis037_verse_012.mp3"
yousafzai,Genesis,37,6,1RiTjkmKrZaEZR8sw4YQv-3fXJPd3BWoR,"yousafzai_genesis037_verse_006.mp3"
yousafzai,Genesis,46,6,1kBv5cfmrCvwUPY27zwK2E2uLFGRV5lhx,"yousafzai_genesis046_verse_006.mp3"
yousafzai,Genesis,46,12,1cdBu8Glf_wlCJEKhgQzDxhODhR9vU9qQ,"yousafzai_genesis046_verse_012.mp3"
yousafzai,Genesis,46,13,19C3CRDn_cBmNjYIu29T2jOjicall4exp,"yousafzai_genesis046_verse_013.mp3"
yousafzai,Genesis,46,7,1dBEs8sogT5B2fU0RSXd0GdFwVZiqk0lb,"yousafzai_genesis046_verse_007.mp3"
yousafzai,Genesis,46,11,1GOso3End1uNN6Ip05A7UKIJRBgT6XskT,"yousafzai_genesis046_verse_011.mp3"
yousafzai,Genesis,46,5,1Gfrh9aaB1NUl9A4Cl4QPus-59T23YH_C,"yousafzai_genesis046_verse_005.mp3"
yousafzai,Genesis,46,4,1L2QIBNPp9bVtJWrCWu6OHl96VIRUuU0D,"yousafzai_genesis046_verse_004.mp3"
yousafzai,Genesis,46,10,1Xu3AVreugMXAsa24k9zBukTilnSHkmWm,"yousafzai_genesis046_verse_010.mp3"
yousafzai,Genesis,46,14,1So3IUtPnSyum6FPDJqkyuuI371YyO8WY,"yousafzai_genesis046_verse_014.mp3"
yousafzai,Genesis,46,28,17KV_cFA7_qWMT9tWybmhXIgTzrTAl97O,"yousafzai_genesis046_verse_028.mp3"
yousafzai,Genesis,46,29,1inDVFAicyFKxPRMwVUq49Ab1m0PAdG_J,"yousafzai_genesis046_verse_029.mp3"
yousafzai,Genesis,46,1,1VQzX6YcJRW4MqY5G0X3Zj8VqfZJ9163e,"yousafzai_genesis046_verse_001.mp3"
yousafzai,Genesis,46,15,1n1plylj-04_YToHL1c1K38cF4caKSxHr,"yousafzai_genesis046_verse_015.mp3"
yousafzai,Genesis,46,3,1f2_JigAwcN0p5HYlPiK5m0gLadM1Yxh-,"yousafzai_genesis046_verse_003.mp3"
yousafzai,Genesis,46,17,1iQoZgEWR7l_LdOLX9GlAXIBQGIPZ2P51,"yousafzai_genesis046_verse_017.mp3"
yousafzai,Genesis,46,16,1XqlUA2BOP58hP0NTvYc_9y5un7gpnd6w,"yousafzai_genesis046_verse_016.mp3"
yousafzai,Genesis,46,2,1MB9Dli3YI0ebUwQYZnsqn3O3hVE_nzKz,"yousafzai_genesis046_verse_002.mp3"
yousafzai,Genesis,46,27,1s4_bjV2DsW5dKy4N-VgQMoeR7BcE8iux,"yousafzai_genesis046_verse_027.mp3"
yousafzai,Genesis,46,33,15vI6ZHk_Buc9h5ZsJ67ZGaAnWWSUEOia,"yousafzai_genesis046_verse_033.mp3"
yousafzai,Genesis,46,32,1EaeaFyxti4csYOvPNcxvOD1g5F1MaGo_,"yousafzai_genesis046_verse_032.mp3"
yousafzai,Genesis,46,26,1GGSBhxQRqodYtMvPltBlo2I2InVCYu38,"yousafzai_genesis046_verse_026.mp3"
yousafzai,Genesis,46,18,1wXwjSm7TCDPOo62CIgEMeCf5JWCZNLjH,"yousafzai_genesis046_verse_018.mp3"
yousafzai,Genesis,46,30,1zUyXpxitUTGkPecnnsJUBFFBYLjPLJgH,"yousafzai_genesis046_verse_030.mp3"
yousafzai,Genesis,46,24,1h9-W6kWe6vP7F60twYhpRWfEUlZnOv_v,"yousafzai_genesis046_verse_024.mp3"
yousafzai,Genesis,46,25,1pRAd9Ee7ocXdbWYwdkz-I44VmKVLg7xu,"yousafzai_genesis046_verse_025.mp3"
yousafzai,Genesis,46,31,1Bv4jya64HmeV9z-NZlX8pGSJCaCTVzaM,"yousafzai_genesis046_verse_031.mp3"
yousafzai,Genesis,46,19,1E6Mzr-lDClLRhtD-EftYO-nrCp7FagMs,"yousafzai_genesis046_verse_019.mp3"
yousafzai,Genesis,46,21,1tTbdefpxDLw01rlGxx_bjvj9oRDMAYZE,"yousafzai_genesis046_verse_021.mp3"
yousafzai,Genesis,46,9,1GAaOAi_-SQWmu-IiH45BRKW8ZhCV1U1W,"yousafzai_genesis046_verse_009.mp3"
yousafzai,Genesis,46,8,1SXv1kYPd4Ypn4ONNC54X_N7Pxgz0XDNb,"yousafzai_genesis046_verse_008.mp3"
yousafzai,Genesis,46,20,1oTTTk-cDa2n9fK1Id3XsNtVrp4Z5JsXE,"yousafzai_genesis046_verse_020.mp3"
yousafzai,Genesis,46,34,1Tcq81Oqqr4pbvuRbYiXLao6P7SP7zgQ0,"yousafzai_genesis046_verse_034.mp3"
yousafzai,Genesis,46,22,1JrN8OZqZBUWBJ9GfBVWfUvjK0TDK1dYB,"yousafzai_genesis046_verse_022.mp3"
yousafzai,Genesis,46,23,1GL-sRjz7k5gJK6SXgJYNCo1bZZjKId_e,"yousafzai_genesis046_verse_023.mp3"
yousafzai,Genesis,25,10,1z7RTR2lz9V6D-0YqrwHaH1CvhQdXewGg,"yousafzai_genesis025_verse_010.mp3"
yousafzai,Genesis,25,4,18E38ASGXHnXJl1pkKm5UFSvXcyDfkr7a,"yousafzai_genesis025_verse_004.mp3"
yousafzai,Genesis,25,5,1LVV-jUaKpsysOSxvAbVoWaWC2n2iPN0I,"yousafzai_genesis025_verse_005.mp3"
yousafzai,Genesis,25,11,1kRrM4_u9pJl9_EI8B9q5YrALBe-oyWnG,"yousafzai_genesis025_verse_011.mp3"
yousafzai,Genesis,25,7,1Z4hv0Nj9owwh4pPWQTQuTDAJ0JRQBnkz,"yousafzai_genesis025_verse_007.mp3"
yousafzai,Genesis,25,13,1R5Kko-_KRyI5LCwDB-BjU4DHbn0uNMoM,"yousafzai_genesis025_verse_013.mp3"
yousafzai,Genesis,25,12,1T5VW5vn9y39aAYQz2QcMeuc7DdiQhI12,"yousafzai_genesis025_verse_012.mp3"
yousafzai,Genesis,25,6,1MLpSJutK47KERxR9AHdMyuTl6fZpx-Aw,"yousafzai_genesis025_verse_006.mp3"
yousafzai,Genesis,25,2,1DzOQ6tt5QiQDlRfNJv3HZz_Hyw4WwkpK,"yousafzai_genesis025_verse_002.mp3"
yousafzai,Genesis,25,16,1kaD9PWn1qeqOzvqSqUO_XQ40Z3QhUzlB,"yousafzai_genesis025_verse_016.mp3"
yousafzai,Genesis,25,17,1lm3BG_69GjYkhvXoh7LrJFs97cHMncmB,"yousafzai_genesis025_verse_017.mp3"
yousafzai,Genesis,25,3,1HPgkWz-BpeKJKeAbocZFAt2JpyGdMbda,"yousafzai_genesis025_verse_003.mp3"
yousafzai,Genesis,25,15,1IWJByqzLT8y9U87VlPE1pgPzBQEUOHbT,"yousafzai_genesis025_verse_015.mp3"
yousafzai,Genesis,25,1,1QXzamtK7u2-jMeq4bN0mUG94DyUXg6AS,"yousafzai_genesis025_verse_001.mp3"
yousafzai,Genesis,25,29,1c-pD-8Zrrqb-X5r4RdHLKW5jO4KB8nFy,"yousafzai_genesis025_verse_029.mp3"
yousafzai,Genesis,25,28,1qoGFql25OppoVVgH2diySpMiKNvm-U_t,"yousafzai_genesis025_verse_028.mp3"
yousafzai,Genesis,25,14,1PIUXR6HMBew7DZ7UGv-DEn8-5HOCNuGa,"yousafzai_genesis025_verse_014.mp3"
yousafzai,Genesis,25,19,1ReRpQXWc6AP6cHFeO7Y8tPhJtAk5bGiA,"yousafzai_genesis025_verse_019.mp3"
yousafzai,Genesis,25,31,1iBRACe4Botp5wGUH_UOCOhGHc_lcEnMa,"yousafzai_genesis025_verse_031.mp3"
yousafzai,Genesis,25,25,19wfaW5CKa7WAqEVDL8oQQs6GIxSiz0tD,"yousafzai_genesis025_verse_025.mp3"
yousafzai,Genesis,25,24,10seoA4A9OXsukrDtoBS1S9nG3B5SsZ5e,"yousafzai_genesis025_verse_024.mp3"
yousafzai,Genesis,25,30,1RI0gIbmwqeD-moXlFdYSJC1N9yjShZTI,"yousafzai_genesis025_verse_030.mp3"
yousafzai,Genesis,25,18,1S4tD3cVgdOXJVoZznjhWHarqiojiAL2G,"yousafzai_genesis025_verse_018.mp3"
yousafzai,Genesis,25,26,1qvlBIW02sWRsnGk3DR9MXLlovBom1UDk,"yousafzai_genesis025_verse_026.mp3"
yousafzai,Genesis,25,32,1TU9sZ3pnv9st6x0ngJdZ6T70LBpb9jZB,"yousafzai_genesis025_verse_032.mp3"
yousafzai,Genesis,25,33,1xgz1pohkFsPyArYmK3bWUlLiv39t5qix,"yousafzai_genesis025_verse_033.mp3"
yousafzai,Genesis,25,27,1Z5T5c6rMt8OnKrGCBgQd8ilCRQITHx_F,"yousafzai_genesis025_verse_027.mp3"
yousafzai,Genesis,25,23,1cAk8dBEE52q-Zm_7uAGT_CeK5hsM-dro,"yousafzai_genesis025_verse_023.mp3"
yousafzai,Genesis,25,22,17JWitq2dUdf1VHzloC7mwUPEqgjhaIaa,"yousafzai_genesis025_verse_022.mp3"
yousafzai,Genesis,25,34,1tmKThARZEQe0QdsqSmKtgWmivLasv1VD,"yousafzai_genesis025_verse_034.mp3"
yousafzai,Genesis,25,20,170w6xIJ-iHsVRodmpwo4nF7bZZ9EeBbl,"yousafzai_genesis025_verse_020.mp3"
yousafzai,Genesis,25,8,1K23M8K78Ev9lmVi85AbffZ-dgq8WoV0T,"yousafzai_genesis025_verse_008.mp3"
yousafzai,Genesis,25,9,1yHN0p3Yk_cRPJtE8RZIyyAnpzZmO3EnC,"yousafzai_genesis025_verse_009.mp3"
yousafzai,Genesis,25,21,1KiDh-qOT127nl36k9BmDvmGKeKvadQzd,"yousafzai_genesis025_verse_021.mp3"
yousafzai,Genesis,3,23,1xGuL5xUXf4vudhA-iZ2AJD6c1eKTB0Km,"yousafzai_genesis003_verse_023.mp3"
yousafzai,Genesis,3,22,1gyqI5g0U6DkL1u_MlAgFQmUyc8_W7eMR,"yousafzai_genesis003_verse_022.mp3"
yousafzai,Genesis,3,8,1kHI5bhucp0mQBcNNnfsDCeBwPLcEpWTG,"yousafzai_genesis003_verse_008.mp3"
yousafzai,Genesis,3,20,1uIaNog_ZRmLaFR0OQdIB6LZJj8L9MLg1,"yousafzai_genesis003_verse_020.mp3"
yousafzai,Genesis,3,21,1jqEVDxnU0PwXfZCVagCWBObiTdBVSDtN,"yousafzai_genesis003_verse_021.mp3"
yousafzai,Genesis,3,9,175OXwmsJXGhADxEzc2c3LIyCPJESjEdS,"yousafzai_genesis003_verse_009.mp3"
yousafzai,Genesis,3,19,1siyro_-3_iX9TncXG2uWmxO7RRQMDX70,"yousafzai_genesis003_verse_019.mp3"
yousafzai,Genesis,3,18,16w1xNdsQWUWTGQB6sFLreMznqpnhGm0m,"yousafzai_genesis003_verse_018.mp3"
yousafzai,Genesis,3,24,1c2CexAJeb3NGZzptzB1KflYfsrxP75s2,"yousafzai_genesis003_verse_024.mp3"
yousafzai,Genesis,3,16,1eNUFCSeJYFYuszaK4tceyWxioblb1j4u,"yousafzai_genesis003_verse_016.mp3"
yousafzai,Genesis,3,2,1VKj1iy_OH4gHwFLV80kdqxGyl36laEpt,"yousafzai_genesis003_verse_002.mp3"
yousafzai,Genesis,3,3,1pgBI_knFjv_7TDgq2azp4rgkUOYBZhAv,"yousafzai_genesis003_verse_003.mp3"
yousafzai,Genesis,3,17,1ZVLCv3YrWa7WumO6dUKibq1g6ibt15MN,"yousafzai_genesis003_verse_017.mp3"
yousafzai,Genesis,3,1,1IIFg7k4jh_oJtRvs2HUcKvJg_4Xu10o4,"yousafzai_genesis003_verse_001.mp3"
yousafzai,Genesis,3,15,1y6Tc2LK_h2VE4UcN8fop9KopSleG2Ag-,"yousafzai_genesis003_verse_015.mp3"
yousafzai,Genesis,3,14,1UghHIU4MH64hL7bel_mzLjljikSdGJsD,"yousafzai_genesis003_verse_014.mp3"
yousafzai,Genesis,3,4,1KrbT6lUBSbwJd7QOTqr7J6Hwq6mfJ_Pp,"yousafzai_genesis003_verse_004.mp3"
yousafzai,Genesis,3,10,1nd2YFt42waGsAL9mC6ffO38794zPlTJ4,"yousafzai_genesis003_verse_010.mp3"
yousafzai,Genesis,3,11,1alPjUfnTTh39nE8Fy8Qgqx4CFKvahBt-,"yousafzai_genesis003_verse_011.mp3"
yousafzai,Genesis,3,5,1PDL1e7gq4MvyF6ohQdT-4DK6reePRYJJ,"yousafzai_genesis003_verse_005.mp3"
yousafzai,Genesis,3,13,1BnDHY32vhMPPBJd3ebWofcEj2vi8A6Vb,"yousafzai_genesis003_verse_013.mp3"
yousafzai,Genesis,3,7,1Bllv6qBlMdpUxsf8i1m24OtTJ-lXHvaL,"yousafzai_genesis003_verse_007.mp3"
yousafzai,Genesis,3,6,1jqtScwQuSMZlMNb55Jsj9ldNtZenubef,"yousafzai_genesis003_verse_006.mp3"
yousafzai,Genesis,3,12,1c1gFYR9NzlwE91RhwyiRbebOF0m3Lwzk,"yousafzai_genesis003_verse_012.mp3"
yousafzai,Genesis,11,4,1aDSnU1TKRe9C363swV9Jluy7DBheGE6g,"yousafzai_genesis011_verse_004.mp3"
yousafzai,Genesis,11,10,1nMxP-tawte6iiOCPbWwAGcV-XQ74QHni,"yousafzai_genesis011_verse_010.mp3"
yousafzai,Genesis,11,11,1lvn4k1yl6X2Z8JfJ6TEZ1L_qQ6B1YRgv,"yousafzai_genesis011_verse_011.mp3"
yousafzai,Genesis,11,5,1QX7LVDkV54Jvdx8DCMNPREpr04z3nQ6o,"yousafzai_genesis011_verse_005.mp3"
yousafzai,Genesis,11,13,1v38R1G6R-mj3MZZuIx2GGHm1VWnSH41h,"yousafzai_genesis011_verse_013.mp3"
yousafzai,Genesis,11,7,1ATCfEbmwrdMDLAlCLhE01jzein04TTt3,"yousafzai_genesis011_verse_007.mp3"
yousafzai,Genesis,11,6,1VV6fJnEl0VMhbCqsGWvZ8rLJrARbFgM6,"yousafzai_genesis011_verse_006.mp3"
yousafzai,Genesis,11,12,1I7LKe9vjQ7dx0sMwVoSoC74O97em12zS,"yousafzai_genesis011_verse_012.mp3"
yousafzai,Genesis,11,16,1GckdSNmaqxzOVV5svZn7TjPTyeJ4oWWa,"yousafzai_genesis011_verse_016.mp3"
yousafzai,Genesis,11,2,1MaGiGiIsaYG3PlhG90Ft1tVklPvRMEnI,"yousafzai_genesis011_verse_002.mp3"
yousafzai,Genesis,11,3,1v0VmQ4HGaHI2mX287m0lJdYS4pqheAf3,"yousafzai_genesis011_verse_003.mp3"
yousafzai,Genesis,11,17,11ocP1pVBjb2obVKTbcWkhhq1J6ts37-U,"yousafzai_genesis011_verse_017.mp3"
yousafzai,Genesis,11,1,1ToJlSybQKwaGK73PnvPVyhJYwrJS23AQ,"yousafzai_genesis011_verse_001.mp3"
yousafzai,Genesis,11,15,1vwC4956sBkJDjKzhMkgMnoosNQc6cf1i,"yousafzai_genesis011_verse_015.mp3"
yousafzai,Genesis,11,29,1EbR5Uh54_cHs5PB67kzXKfiMWB6oyrLD,"yousafzai_genesis011_verse_029.mp3"
yousafzai,Genesis,11,28,1jCxV93xH7T137YCCvUl711dVKOVn7WDJ,"yousafzai_genesis011_verse_028.mp3"
yousafzai,Genesis,11,14,1h720VKWlanb9iE9sMVFwg21pgG-xh_8d,"yousafzai_genesis011_verse_014.mp3"
yousafzai,Genesis,11,19,1oFkwAFZHVPsCzye9R8pyKk3UpsJ0NNdh,"yousafzai_genesis011_verse_019.mp3"
yousafzai,Genesis,11,25,1KHZZ7hBOkxejV2KoO0yB-dDAihzwFWkZ,"yousafzai_genesis011_verse_025.mp3"
yousafzai,Genesis,11,31,1Y-XkloH7XBGPp16tJlEGknLvyoSMOXmm,"yousafzai_genesis011_verse_031.mp3"
yousafzai,Genesis,11,30,1zzlOIFmt3NjRxWK1n7v9U-xFzzmsdcqM,"yousafzai_genesis011_verse_030.mp3"
yousafzai,Genesis,11,24,1WM1uBqRMv-Lh3AJUD9feMkj_i5Q08Zdm,"yousafzai_genesis011_verse_024.mp3"
yousafzai,Genesis,11,18,1Fy5AOnNHSE30upHjUBZ134EJsYxyXpCS,"yousafzai_genesis011_verse_018.mp3"
yousafzai,Genesis,11,32,1nvc8QDBRC3y32NoVQaqo1GKsAangjgu_,"yousafzai_genesis011_verse_032.mp3"
yousafzai,Genesis,11,26,1gWiNu5LveZNSxCaYMPed42mhkNHDYreT,"yousafzai_genesis011_verse_026.mp3"
yousafzai,Genesis,11,27,1ceBqpG0StFodhZ3OcIbqWTpvehhKlOqR,"yousafzai_genesis011_verse_027.mp3"
yousafzai,Genesis,11,23,11_q8BUCC_tbM2CNjnua0Zf_j0gmrzqMv,"yousafzai_genesis011_verse_023.mp3"
yousafzai,Genesis,11,22,1fziabVco3rx1RehJS8cCCtXx0LwsmiCN,"yousafzai_genesis011_verse_022.mp3"
yousafzai,Genesis,11,20,1i9ErN9Clxifw4b7DgBfSj_aO_f9FfcAl,"yousafzai_genesis011_verse_020.mp3"
yousafzai,Genesis,11,8,1URCB4OWtGm571QUFu6SBHnBihe5lXbBu,"yousafzai_genesis011_verse_008.mp3"
yousafzai,Genesis,11,9,1QpgD1nu1yuMEz8Zr3vLVBIkOjg-enrkV,"yousafzai_genesis011_verse_009.mp3"
yousafzai,Genesis,11,21,189c0n5vlFQB8u_tGeHXI2F_HIzkbEApI,"yousafzai_genesis011_verse_021.mp3"
yousafzai,Genesis,27,44,1r4ghFUGA4bKVYsoJmZt5wxBO7Kqk8cey,"yousafzai_genesis027_verse_044.mp3"
yousafzai,Genesis,27,45,18O0gBlj8Q_xrPsfJJylxiLLJ0d3Hb4Em,"yousafzai_genesis027_verse_045.mp3"
yousafzai,Genesis,27,46,1LIM2KHf1LTv_rsXkNvuGxhRtbgZW2JVJ,"yousafzai_genesis027_verse_046.mp3"
yousafzai,Genesis,27,42,1iX1UW-4MpFTRzglzBVJ7pyoJIYGh7xLM,"yousafzai_genesis027_verse_042.mp3"
yousafzai,Genesis,27,43,1vOpxr5oQRATPhJay98EPi37FDZDF6FQm,"yousafzai_genesis027_verse_043.mp3"
yousafzai,Genesis,27,41,12cLLR-wMsQuYQSf-mqa8Ykuu1mKo0Jkg,"yousafzai_genesis027_verse_041.mp3"
yousafzai,Genesis,27,40,1ZX7Dj6M1Oa5qOHewfh7bJh-EXW8Of2KR,"yousafzai_genesis027_verse_040.mp3"
yousafzai,Genesis,27,33,1HypbXshak5SEXstTc767aQv4ipGvF1on,"yousafzai_genesis027_verse_033.mp3"
yousafzai,Genesis,27,27,1o78no9I-LCdu27G1IwQSVUr5aT0gbI-7,"yousafzai_genesis027_verse_027.mp3"
yousafzai,Genesis,27,26,1zUltaKcVQAfuizMdeP8ffmucqFH_y8wl,"yousafzai_genesis027_verse_026.mp3"
yousafzai,Genesis,27,32,1P1xdbYHEyOo475Z-yCHuxotIHSarEsTj,"yousafzai_genesis027_verse_032.mp3"
yousafzai,Genesis,27,24,177pj4aznwjX8oFTPqIWhb3f2dv5CdW3v,"yousafzai_genesis027_verse_024.mp3"
yousafzai,Genesis,27,30,1iRnOoDt7JiaXsSbVmgkndIn6zopZb65L,"yousafzai_genesis027_verse_030.mp3"
yousafzai,Genesis,27,18,1VgjdArBMihxdJ5PQgG5NfnryoMxFaSPD,"yousafzai_genesis027_verse_018.mp3"
yousafzai,Genesis,27,19,1Ifv4ujhM2U-VWOlh4eLXdcAK-7smvp4r,"yousafzai_genesis027_verse_019.mp3"
